2015/2016,C.R.A. VERO-ALCANADRE,Azara,22041,Azara,2,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A. VERO-ALCANADRE,Bierge,22058,Bierge,2,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A. VERO-ALCANADRE,Castillazuelo,22088,Castillazuelo,2,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A. VERO-ALCANADRE,Pozán de Vero,22186,Pozán de Vero,4,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A. VERO-ALCANADRE,Salas Altas,22201,Salas Altas,1,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A. VICORT-ISUELA,Frasno (El),50110,Frasno (El),1,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A. VICORT-ISUELA,Mesones de Isuela,50166,Mesones de Isuela,1,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A. VICORT-ISUELA,Tobed,50255,Tobed,1,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A. VIOLADA MONEGROS,Gurrea de Gállego,22119,Gurrea de Gállego,11,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A. VIOLADA MONEGROS,Tardienta,22226,Tardienta,9,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A. VIOLADA MONEGROS,Temple (El),22119,Gurrea de Gállego,1,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.ALBEOS,Albalate de Cinca,22007,Albalate de Cinca,14,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.ALBEOS,Belver de Cinca,22052,Belver de Cinca,7,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.ALBEOS,Osso de Cinca,22167,Osso de Cinca,5,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.ALGARS,Arens de Lledó,44027,Arens de Lledó,1,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.ALGARS,Beceite,44037,Beceite,6,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.ALGARS,Cretas,44086,Cretas,5,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.ALGARS,Lledó,44141,Lledó,1,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.ALTA RIBAGORZA,Benasque,22054,Benasque,15,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.ALTA RIBAGORZA,Castejón de Sos,22084,Castejón de Sos,16,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.ALTA RIBAGORZA,Cerler,22054,Benasque,3,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.ALTA RIBAGORZA,Sahún,22200,Sahún,4,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.ALTO MAESTRAZGO,Cantavieja,44059,Cantavieja,10,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.ALTO MAESTRAZGO,Fortanete,44106,Fortanete,2,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.ALTO MAESTRAZGO,Iglesuela del Cid (La),44126,Iglesuela del Cid (La),3,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.ARIÑO-ALLOZA,Alloza,44022,Alloza,4,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.ARIÑO-ALLOZA,Ariño,44029,Ariño,2,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.BAJA RIBAGORZA,Capella,22080,Capella,4,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.BAJA RIBAGORZA,Puebla de Castro (La),22187,Puebla de Castro (La),7,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.BAJA RIBAGORZA,Puebla de Roda (La),22129,Isábena,1,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.BAJO MARTIN,Puebla de Híjar (La),44191,Puebla de Híjar (La),11,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.BAJO MARTIN,Samper de Calanda,44205,Samper de Calanda,13,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.BAJO MARTIN,Urrea de Gaén,44237,Urrea de Gaén,2,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.BAJO MARTIN,Vinaceite,44265,Vinaceite,1,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.EL POYO DEL CID,Poyo del Cid (El),44050,Calamocha,2,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.MONEGROS-HOYA,Curbé,22116,Grañén,2,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.MONEGROS-HOYA,Lalueza,22136,Lalueza,3,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.MONEGROS-HOYA,San Lorenzo del Flumen,22136,Lalueza,2,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.SOMONTANO-BAJO ARAGON,Berge,44040,Berge,2,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.SOMONTANO-BAJO ARAGON,Cañizar del Olivar,44063,Cañizar del Olivar,1,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.SOMONTANO-BAJO ARAGON,Estercuel,44100,Estercuel,5,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.SOMONTANO-BAJO ARAGON,Mata de los Olmos (La),44146,Mata de los Olmos (La),5,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.SOMONTANO-BAJO ARAGON,Molinos,44151,Molinos,1,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.TASTAVINS,Cerollera (La),44077,Cerollera (La),1,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.TASTAVINS,Fuentespalda,44114,Fuentespalda,1,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.TASTAVINS,Monroyo,44154,Monroyo,4,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A.TASTAVINS,Peñarroya de Tastavins,44179,Peñarroya de Tastavins,5,AM06102011,Primero,Primero,E. Primaria
2015/2016,CUNA DEL JILOCA,Alba,44007,Alba,2,AM06102011,Primero,Primero,E. Primaria
2015/2016,CUNA DEL JILOCA,Santa Eulalia,44209,Santa Eulalia,5,AM06102011,Primero,Primero,E. Primaria
2015/2016,CUNA DEL JILOCA,Torrelacárcel,44226,Torrelacárcel,2,AM06102011,Primero,Primero,E. Primaria
2015/2016,CUNA DEL JILOCA,Villafranca del Campo,44251,Villafranca del Campo,1,AM06102011,Primero,Primero,E. Primaria
2015/2016,CUNA DEL JILOCA,Villarquemado,44261,Villarquemado,5,AM06102011,Primero,Primero,E. Primaria
2015/2016,PABLO ANTONIO CRESPO,Aliaga,44017,Aliaga,5,AM06102011,Primero,Primero,E. Primaria
2015/2016,PABLO ANTONIO CRESPO,Camarillas,44055,Camarillas,2,AM06102011,Primero,Primero,E. Primaria
2015/2016,PABLO ANTONIO CRESPO,Cuevas de Almudén,44093,Cuevas de Almudén,5,AM06102011,Primero,Primero,E. Primaria
2015/2016,PABLO ANTONIO CRESPO,Hinojosa de Jarque,44123,Hinojosa de Jarque,1,AM06102011,Primero,Primero,E. Primaria
2015/2016,C.R.A JAVALAMBRE,Albentosa,44010,Albentosa,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A JAVALAMBRE,Arcos de las Salinas,44026,Arcos de las Salinas,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A JAVALAMBRE,Cerezos (Los),44143,Manzanera,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A JAVALAMBRE,Manzanera,44143,Manzanera,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A JAVALAMBRE,Olba,44171,Olba,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A JAVALAMBRE,Venta del Aire,44010,Albentosa,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. A REDOLADA,Berbegal,22055,Berbegal,4,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. A REDOLADA,Peralta de Alcofea,22174,Peralta de Alcofea,5,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ALTO ARA,Boltaña,22066,Boltaña,8,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ALTO ARA,Broto,22069,Broto,5,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ALTO ARA,Fiscal,22109,Fiscal,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ALTO ARA,Torla,22230,Torla-Ordesa,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ALTO GALLEGO,Biescas,22059,Biescas,16,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ALTO GALLEGO,Panticosa,22170,Panticosa,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ALTO GALLEGO,Sallent de Gállego,22204,Sallent de Gállego,11,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ALTO GALLEGO,Tramacastilla de Tena,22204,Sallent de Gállego,4,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ARANDA-ISUELA,Gotor,50121,Gotor,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ARANDA-ISUELA,Jarque,50130,Jarque,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ARCO IRIS,Almunia de San Juan,22022,Almunia de San Juan,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ARCO IRIS,Castejón del Puente,22082,Castejón del Puente,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ARCO IRIS,Pomar de Cinca,22903,San Miguel del Cinca,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ARCO IRIS,Pueyo de Santa Cruz,22193,Pueyo de Santa Cruz,4,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ARCO IRIS,Santalecina,22903,San Miguel del Cinca,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. BAJO GALLEGO,Leciñena,50137,Leciñena,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. BAJO GALLEGO,Ontinar de Salz,50298,Zuera,6,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. BAJO GALLEGO,Perdiguera,50206,Perdiguera,4,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. BECQUER,Malón,50157,Malón,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. BECQUER,Novallas,50190,Novallas,8,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. BECQUER,San Martín de la Virgen de Moncayo,50234,San Martín de la Virgen de Moncayo,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. BECQUER,Vera de Moncayo,50280,Vera de Moncayo,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. CAMPO DE BELLO,Bello,44039,Bello,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. CAMPO DE BELLO,Gallocanta,50117,Gallocanta,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. CAMPO DE BELLO,Odón,44168,Odón,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. CAMPO DE BELLO,Torralba de los Sisones,44220,Torralba de los Sisones,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. CERRO DE SANTA CRUZ,Cubel,50090,Cubel,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. CINCA-CINQUETA,Bielsa,22057,Bielsa,5,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. CINCA-CINQUETA,Laspuña,22144,Laspuña,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. CINCA-CINQUETA,Plan,22182,Plan,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. CINCA-CINQUETA,San Juan de Plan,22207,San Juan de Plan,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE ALBARRACIN,Albarracín,44009,Albarracín,17,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE ALBARRACIN,Bronchales,44045,Bronchales,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE ALBARRACIN,Gea de Albarracín,44117,Gea de Albarracín,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE ALBARRACIN,Orihuela del Tremedal,44174,Orihuela del Tremedal,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE ALTORRICON,Algayón,22225,Tamarite de Litera,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE ALTORRICON,Altorricón,22025,Altorricón,15,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE ALTORRICON,Vencillón,22909,Vencillón,9,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE LA FRESNEDA,Fresneda (La),44108,Fresneda (La),4,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE LA FRESNEDA,Portellada (La),44187,Portellada (La),2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE LA FRESNEDA,Ráfales,44194,Ráfales,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE LA FRESNEDA,Valjunquera,44247,Valjunquera,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE LUMPIAQUE,Bardallur,50044,Bardallur,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE LUMPIAQUE,Lucena de Jalón,50146,Lucena de Jalón,5,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE LUMPIAQUE,Lumpiaque,50150,Lumpiaque,4,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE LUMPIAQUE,Plasencia de Jalón,50211,Plasencia de Jalón,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE LUMPIAQUE,Rueda de Jalón,50228,Rueda de Jalón,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE LUMPIAQUE,Salillas de Jalón,50231,Salillas de Jalón,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE LUMPIAQUE,Urrea de Jalón,50269,Urrea de Jalón,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE MARTIN DEL RIO,Castel de Cabra,44066,Castel de Cabra,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE MARTIN DEL RIO,Martín del Río,44144,Martín del Río,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE MUNIESA,Alacón,44006,Alacón,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE MUNIESA,Muniesa,44161,Muniesa,9,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DE MUNIESA,Oliete,44172,Oliete,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DEL EBRO,Gelsa,50119,Gelsa,6,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DEL EBRO,Velilla de Ebro,50278,Velilla de Ebro,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DEL EBRO,Zaida (La),50296,Zaida (La),5,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DEL MEZQUIN,Castelserás,44068,Castelserás,8,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DEL MEZQUIN,Codoñera (La),44080,Codoñera (La),6,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DEL MEZQUIN,Torrecilla de Alcañiz,44221,Torrecilla de Alcañiz,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DEL MEZQUIN,Torrevelilla,44230,Torrevelilla,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. DEL MEZQUIN,Valdealgorfa,44241,Valdealgorfa,6,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. EL ENEBRO,Morés,50177,Morés,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. EL ENEBRO,Saviñán,50241,Saviñán,7,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. EL ENEBRO,Sestrica,50243,Sestrica,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. EL MIRADOR,Villalengua,50287,Villalengua,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. EL TREBOL,Binaced,22060,Binaced,12,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. EL TREBOL,Esplús,22099,Esplús,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. EL TREBOL,San Esteban de Litera,22205,San Esteban de Litera,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. EL TREBOL,Valcarca,22060,Binaced,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ESTADILLA-FONZ,Azanuy,22040,Azanuy-Alins,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ESTADILLA-FONZ,Estada,22102,Estada,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ESTADILLA-FONZ,Estadilla,22103,Estadilla,7,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ESTADILLA-FONZ,Fonz,22110,Fonz,8,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. ESTADILLA-FONZ,Naval,22160,Naval,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. FABARA-NONASPE DOS AGUAS,Fabara,50102,Fabara,13,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. FABARA-NONASPE DOS AGUAS,Nonaspe,50189,Nonaspe,11,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. GOYA,Caminreal,44056,Caminreal,6,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. GOYA,Fuentes Claras,44112,Fuentes Claras,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. GOYA,Ojos Negros,44169,Ojos Negros,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. GOYA,Torrijo del Campo,44232,Torrijo del Campo,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. INSULA BARATARIA,Boquiñeni,50053,Boquiñeni,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. INSULA BARATARIA,Cabañas de Ebro,50064,Cabañas de Ebro,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. INSULA BARATARIA,Figueruelas,50107,Figueruelas,13,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. INSULA BARATARIA,Grisén,50123,Grisén,4,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. INSULA BARATARIA,Luceni,50147,Luceni,7,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. L`ALBADA,Almolda (La),50022,Almolda (La),3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. L`ALBADA,Bujaraloz,50059,Bujaraloz,10,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. L`ALBARDIN,Almonacid de la Cuba,50023,Almonacid de la Cuba,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. L`ALBARDIN,Azuara,50039,Azuara,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. L`ALBARDIN,Letux,50139,Letux,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. L`ALBARDIN,Lécera,50136,Lécera,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. L`ALBARDIN,Moyuela,50179,Moyuela,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LA CEPA,Aguarón,50004,Aguarón,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LA CEPA,Cosuenda,50088,Cosuenda,4,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LA CEPA,Paniza,50200,Paniza,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LA HUECHA,Ambel,50027,Ambel,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LA HUECHA,Magallón,50153,Magallón,13,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LA HUECHA,Maleján,50156,Maleján,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LA LLITERA,Albelda,22009,Albelda,4,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LA LLITERA,Alcampell,22016,Alcampell,5,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LA LLITERA,Castillonroy,22089,Castillonroy,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LA LLITERA,Estopiñán,22105,Estopiñán del Castillo,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LA SABINA,Alcubierre,22018,Alcubierre,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LA SABINA,Farlete,50104,Farlete,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LA SABINA,Frula,22023,Almuniente,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LA SABINA,Monegrillo,50170,Monegrillo,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LA SABINA,Nuez de Ebro,50193,Nuez de Ebro,9,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LA SABINA,Osera de Ebro,50199,Osera de Ebro,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LA SABINA,Robres,22197,Robres,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LA SABINA,Villafranca de Ebro,50285,Villafranca de Ebro,5,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LAS VIÑAS,Fuendejalón,50113,Fuendejalón,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LAS VIÑAS,Pozuelo de Aragón,50216,Pozuelo de Aragón,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LOS BAÑALES,Alera,50230,Sádaba,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LOS BAÑALES,Biota,50051,Biota,4,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LOS BAÑALES,Castiliscar,50078,Castiliscar,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LOS BAÑALES,Luesia,50148,Luesia,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LOS BAÑALES,Sádaba,50230,Sádaba,15,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LOS BAÑALES,Uncastillo,50267,Uncastillo,4,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LUIS BUÑUEL,Bayo (El),50095,Ejea de los Caballeros,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LUIS BUÑUEL,Bárdenas,50095,Ejea de los Caballeros,5,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LUIS BUÑUEL,Pinsoro,50095,Ejea de los Caballeros,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LUIS BUÑUEL,Rivas,50095,Ejea de los Caballeros,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LUIS BUÑUEL,Sabinar (El),50095,Ejea de los Caballeros,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LUIS BUÑUEL,Santa Anastasia,50095,Ejea de los Caballeros,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. LUIS BUÑUEL,Valareña,50095,Ejea de los Caballeros,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MAESTRAZGO - GUDAR,Mosqueruela,44160,Mosqueruela,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MAESTRAZGO - GUDAR,Puertomingalvo,44193,Puertomingalvo,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MAESTRAZGO - GUDAR,Valdelinares,44244,Valdelinares,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MARIA MOLINER,Burgo de Ebro (El),50062,Burgo de Ebro (El),22,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MARIA MOLINER,Mediana de Aragón,50164,Mediana de Aragón,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MATARRANYA,Calaceite,44049,Calaceite,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MATARRANYA,Mazaleón,44147,Mazaleón,9,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MATARRANYA,Valdeltormo,44245,Valdeltormo,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MESA-PIEDRA-ALTO CAMPILLO,Ibdes,50125,Ibdes,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MESA-PIEDRA-ALTO CAMPILLO,Jaraba,50129,Jaraba,5,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MESA-PIEDRA-ALTO CAMPILLO,Nuévalos,50192,Nuévalos,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MONEGROS NORTE,Lanaja,22137,Lanaja,5,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MONEGROS NORTE,Orillena,22137,Lanaja,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MONEGROS NORTE,Pallaruelo de Monegros,22213,Sariñena,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MONLORA,Erla,50100,Erla,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MONLORA,Luna,50151,Luna,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MONTEARAGON,Angüés,22027,Angüés,6,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MONTEARAGON,Chimillas,22096,Chimillas,1,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MONTEARAGON,Siétamo,22222,Siétamo,7,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MONTEARAGON,Tierz,22228,Tierz,22,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MONTESNEGROS,Candasnos,22077,Candasnos,8,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MONTESNEGROS,Castejón de Monegros,22083,Castejón de Monegros,3,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. MONTESNEGROS,Peñalba,22172,Peñalba,6,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. OLEA,Aguaviva,44004,Aguaviva,5,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. OLEA,Bordón,44044,Bordón,2,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. OLEA,Castellote,44071,Castellote,5,AM06102012,Segundo,Segundo,E. Primaria
2015/2016,C.R.A. OLEA,Cañada de Verich (La),44061,Cañada de Verich (La),1,AM06102012,Segundo,Segundo,E. Primaria
